freq,size_emp,nace_r2,indic_is,unit,geo\TIME_PERIOD	2015 	2016 	2017 	2018 	2019 	2020 	2021 	2022 	2023 
A,50-249,C10-S951_X_K,E_DI_LO,PC_ENT,PL	42.6 	46.5 b	47.0 b	40.1 b	42.0 b	: 	: 	: 	: 
A,50-249,C10-S951_X_K,E_DI_LO,PC_ENT,PT	: u	: bu	: bu	: bu	: bu	: 	: 	: 	: 
A,50-249,C10-S951_X_K,E_DI_LO,PC_ENT,RO	33.2 	33.4 b	34.9 b	36.4 b	30.0 b	: 	: 	: 	: 
A,50-249,C10-S951_X_K,E_DI_LO,PC_ENT,RS	: 	: 	39.5 b	38.0 b	41.8 b	: 	: 	: 	: 
A,50-249,C10-S951_X_K,E_DI_LO,PC_ENT,SE	38.9 	33.3 b	31.5 b	30.1 b	22.3 b	: 	: 	: 	: 
A,50-249,C10-S951_X_K,E_DI_LO,PC_ENT,SI	47.2 	51.7 b	38.5 b	46.4 b	36.6 b	: 	: 	: 	: 
A,50-249,C10-S951_X_K,E_DI_LO,PC_ENT,SK	42.6 	43.7 b	37.7 b	35.7 b	40.7 b	: 	: 	: 	: 
A,50-249,C10-S951_X_K,E_DI_LO,PC_ENT,TR	: 	: 	26.6 b	15.6 b	: 	: 	: 	: 	: 
A,50-249,C10-S951_X_K,E_DI_LO,PC_ENT,UK	41.1 	43.6 b	46.0 b	45.6 b	37.4 b	: 	: 	: 	: 
A,50-249,C10-S951_X_K,E_DI_VHI,PC_ENT,AT	7.2 	2.8 b	10.7 b	4.2 b	13.5 b	: 	: 	: 	: 
A,50-249,C10-S951_X_K,E_DI_VHI,PC_ENT,BA	: 	: 	: 	2.4 b	4.2 b	: 	: 	: 	: 
A,50-249,C10-S951_X_K,E_DI_VHI,PC_ENT,BE	10.2 	6.1 b	15.6 b	9.8 b	15.2 b	: 	: 	: 	: 
A,50-249,C10-S951_X_K,E_DI_VHI,PC_ENT,BG	1.9 	0.6 b	2.3 b	1.1 b	2.1 b	: 	: 	: 	: 
A,50-249,C10-S951_X_K,E_DI_VHI,PC_ENT,CY	2.1 	2.1 b	5.0 b	3.9 b	7.6 b	: 	: 	: 	: 
A,50-249,C10-S951_X_K,E_DI_VHI,PC_ENT,CZ	3.9 	4.8 b	6.8 b	5.0 b	10.5 b	: 	: 	: 	: 
A,50-249,C10-S951_X_K,E_DI_VHI,PC_ENT,DE	2.9 	0.8 b	9.1 b	2.0 b	8.4 b	: 	: 	: 	: 
A,50-249,C10-S951_X_K,E_DI_VHI,PC_ENT,DK	19.3 	18.5 b	20.3 b	18.0 b	23.2 b	: 	: 	: 	: 
A,50-249,C10-S951_X_K,E_DI_VHI,PC_ENT,EA	4.5 	2.5 b	7.4 	3.7 	7.1 	: 	: 	: 	: 
A,50-249,C10-S951_X_K,E_DI_VHI,PC_ENT,EE	5.5 	4.3 b	6.0 b	5.7 b	7.4 b	: 	: 	: 	: 
A,50-249,C10-S951_X_K,E_DI_VHI,PC_ENT,EL	0 	3.3 b	3.5 b	2.2 b	0.1 b	: 	: 	: 	: 
A,50-249,C10-S951_X_K,E_DI_VHI,PC_ENT,ES	5.9 	5.0 b	7.4 b	2.3 b	3.2 b	: 	: 	: 	: 
A,50-249,C10-S951_X_K,E_DI_VHI,PC_ENT,EU15	4.6 	3.1 b	7.0 	4.3 	: 	: 	: 	: 	: 
A,50-249,C10-S951_X_K,E_DI_VHI,PC_ENT,EU27_2007	4.3 	3.0 b	6.4 	4.1 	: 	: 	: 	: 	: 
A,50-249,C10-S951_X_K,E_DI_VHI,PC_ENT,EU27_2020	4.4 	3.0 	6.9 	4.1 	7.0 	: 	: 	: 	: 
A,50-249,C10-S951_X_K,E_DI_VHI,PC_ENT,EU28	4.3 	3.0 b	6.4 	4.1 	6.9 	: 	: 	: 	: 
A,50-249,C10-S951_X_K,E_DI_VHI,PC_ENT,FI	15.7 	15.9 b	2.9 b	21.2 b	16.9 b	: 	: 	: 	: 
A,50-249,C10-S951_X_K,E_DI_VHI,PC_ENT,FR	4.3 	2.4 b	4.8 b	3.8 b	6.0 b	: 	: 	: 	: 
A,50-249,C10-S951_X_K,E_DI_VHI,PC_ENT,HR	3.3 	3.8 b	5.5 b	4.3 b	8.5 b	: 	: 	: 	: 
A,50-249,C10-S951_X_K,E_DI_VHI,PC_ENT,HU	3.0 	2.5 b	3.8 b	3.7 b	3.6 b	: 	: 	: 	: 
A,50-249,C10-S951_X_K,E_DI_VHI,PC_ENT,IE	6.1 	1.2 b	4.6 b	5.6 b	6.1 b	: 	: 	: 	: 
A,50-249,C10-S951_X_K,E_DI_VHI,PC_ENT,IT	1.7 	1.5 b	3.5 b	3.5 b	4.9 b	: 	: 	: 	: 
A,50-249,C10-S951_X_K,E_DI_VHI,PC_ENT,LT	8.5 	4.2 b	9.6 b	8.7 b	11.3 b	: 	: 	: 	: 
A,50-249,C10-S951_X_K,E_DI_VHI,PC_ENT,LU	3.3 	1.5 b	4.0 b	1.7 b	4.2 b	: 	: 	: 	: 
A,50-249,C10-S951_X_K,E_DI_VHI,PC_ENT,LV	3.4 	1.9 b	3.8 b	0.1 b	2.3 b	: 	: 	: 	: 
A,50-249,C10-S951_X_K,E_DI_VHI,PC_ENT,ME	: 	: 	5.4 b	4.1 b	5.2 b	: 	: 	: 	: 
A,50-249,C10-S951_X_K,E_DI_VHI,PC_ENT,MK	1.2 	0.2 b	: 	: 	: 	: 	: 	: 	: 
A,50-249,C10-S951_X_K,E_DI_VHI,PC_ENT,MT	5.3 	2.4 b	4.8 b	8.4 b	6.3 b	: 	: 	: 	: 
A,50-249,C10-S951_X_K,E_DI_VHI,PC_ENT,NL	10.3 	5.0 b	12.3 b	8.2 b	8.9 b	: 	: 	: 	: 
A,50-249,C10-S951_X_K,E_DI_VHI,PC_ENT,NO	15.8 	17.2 b	14.7 b	17.1 b	11.7 b	: 	: 	: 	: 
A,50-249,C10-S951_X_K,E_DI_VHI,PC_ENT,PL	3.4 	2.1 b	2.4 b	2.8 b	1.2 b	: 	: 	: 	: 
A,50-249,C10-S951_X_K,E_DI_VHI,PC_ENT,PT	2.8 	2.4 b	6.6 b	2.9 b	: bu	: 	: 	: 	: 
A,50-249,C10-S951_X_K,E_DI_VHI,PC_ENT,RO	2.0 	1.0 b	2.4 b	1.7 b	1.9 b	: 	: 	: 	: 
A,50-249,C10-S951_X_K,E_DI_VHI,PC_ENT,RS	: 	: 	5.8 b	3.4 b	4.8 b	: 	: 	: 	: 
A,50-249,C10-S951_X_K,E_DI_VHI,PC_ENT,SE	6.2 	15.5 b	13.7 b	19.1 b	23.4 b	: 	: 	: 	: 
A,50-249,C10-S951_X_K,E_DI_VHI,PC_ENT,SI	2.9 	1.2 b	8.5 b	5.5 b	4.8 b	: 	: 	: 	: 
A,50-249,C10-S951_X_K,E_DI_VHI,PC_ENT,SK	3.6 	2.3 b	3.7 b	2.3 b	5.0 b	: 	: 	: 	: 
A,50-249,C10-S951_X_K,E_DI_VHI,PC_ENT,TR	: 	: 	1.1 b	: 	: 	: 	: 	: 	: 
A,50-249,C10-S951_X_K,E_DI_VHI,PC_ENT,UK	4.0 	2.9 b	2.3 b	3.9 b	6.7 b	: 	: 	: 	: 
A,50-249,C10-S951_X_K,E_DI_VLO,PC_ENT,AT	12.8 	19.6 b	19.5 b	27.7 b	11.9 b	: 	: 	: 	: 
A,50-249,C10-S951_X_K,E_DI_VLO,PC_ENT,BA	: 	: 	: 	45.1 b	48.0 b	: 	: 	: 	: 
A,50-249,C10-S951_X_K,E_DI_VLO,PC_ENT,BE	12.5 	16.8 b	15.2 b	20.8 b	12.2 b	: 	: 	: 	: 
A,50-249,C10-S951_X_K,E_DI_VLO,PC_ENT,BG	45.8 	48.6 b	51.9 b	54.2 b	47.7 b	: 	: 	: 	: 
A,50-249,C10-S951_X_K,E_DI_VLO,PC_ENT,CY	18.7 	24.0 b	15.2 b	21.2 b	14.0 b	: 	: 	: 	: 
A,50-249,C10-S951_X_K,E_DI_VLO,PC_ENT,CZ	28.3 	33.0 b	32.7 b	38.3 b	12.0 b	: 	: 	: 	: 
A,50-249,C10-S951_X_K,E_DI_VLO,PC_ENT,DE	18.8 	33.7 b	18.0 b	30.2 b	16.9 b	: 	: 	: 	: 
A,50-249,C10-S951_X_K,E_DI_VLO,PC_ENT,DK	8.1 	6.7 b	8.2 b	6.5 b	4.3 b	: 	: 	: 	: 
A,50-249,C10-S951_X_K,E_DI_VLO,PC_ENT,EA	21.9 	29.9 b	22.2 	30.9 	19.3 	: 	: 	: 	: 
A,50-249,C10-S951_X_K,E_DI_VLO,PC_ENT,EE	25.1 	25.5 b	29.0 b	27.1 b	28.7 b	: 	: 	: 	: 
A,50-249,C10-S951_X_K,E_DI_VLO,PC_ENT,EL	25.6 	23.8 b	29.9 b	29.4 b	42.6 b	: 	: 	: 	: 
A,50-249,C10-S951_X_K,E_DI_VLO,PC_ENT,ES	23.2 	24.7 b	26.1 b	41.0 b	25.0 b	: 	: 	: 	: 
A,50-249,C10-S951_X_K,E_DI_VLO,PC_ENT,EU15	20.7 	27.8 b	21.5 	28.2 	: 	: 	: 	: 	: 
A,50-249,C10-S951_X_K,E_DI_VLO,PC_ENT,EU27_2007	24.1 	30.2 b	24.9 	30.9 	: 	: 	: 	: 	: 
A,50-249,C10-S951_X_K,E_DI_VLO,PC_ENT,EU27_2020	24.8 	31.5 	25.2 	32.6 	22.6 	: 	: 	: 	: 
A,50-249,C10-S951_X_K,E_DI_VLO,PC_ENT,EU28	24.2 	30.3 b	24.9 	31.0 	21.5 	: 	: 	: 	: 
A,50-249,C10-S951_X_K,E_DI_VLO,PC_ENT,FI	8.0 	4.2 b	6.6 b	4.6 b	4.3 b	: 	: 	: 	: 
A,50-249,C10-S951_X_K,E_DI_VLO,PC_ENT,FR	23.5 	31.4 b	23.0 b	30.2 b	18.6 b	: 	: 	: 	: 
A,50-249,C10-S951_X_K,E_DI_VLO,PC_ENT,HR	31.9 	33.0 b	35.0 b	40.0 b	32.2 b	: 	: 	: 	: 
A,50-249,C10-S951_X_K,E_DI_VLO,PC_ENT,HU	39.0 	41.1 b	40.8 b	40.0 b	41.5 b	: 	: 	: 	: 
A,50-249,C10-S951_X_K,E_DI_VLO,PC_ENT,IE	23.6 	24.0 b	21.6 b	21.2 b	14.8 b	: 	: 	: 	: 
A,50-249,C10-S951_X_K,E_DI_VLO,PC_ENT,IT	34.8 	39.6 b	35.8 b	39.7 b	24.3 b	: 	: 	: 	: 
A,50-249,C10-S951_X_K,E_DI_VLO,PC_ENT,LT	21.8 	26.4 b	19.8 b	24.0 b	16.8 b	: 	: 	: 	: 
A,50-249,C10-S951_X_K,E_DI_VLO,PC_ENT,LU	22.5 	26.6 b	24.0 b	27.1 b	21.3 b	: 	: 	: 	: 
A,50-249,C10-S951_X_K,E_DI_VLO,PC_ENT,LV	37.2 	36.3 b	40.5 b	43.7 b	39.9 b	: 	: 	: 	: 
A,50-249,C10-S951_X_K,E_DI_VLO,PC_ENT,ME	: 	: 	25.5 b	31.8 b	24.6 b	: 	: 	: 	: 
A,50-249,C10-S951_X_K,E_DI_VLO,PC_ENT,MK	48.6 	45.3 b	: 	: 	: 	: 	: 	: 	: 
A,50-249,C10-S951_X_K,E_DI_VLO,PC_ENT,MT	11.8 	14.4 b	20.1 b	12.8 b	4.9 b	: 	: 	: 	: 
A,50-249,C10-S951_X_K,E_DI_VLO,PC_ENT,NL	7.4 	11.4 b	10.1 b	11.0 b	9.1 b	: 	: 	: 	: 
A,50-249,C10-S951_X_K,E_DI_VLO,PC_ENT,NO	12.7 	9.0 b	12.1 b	10.8 b	10.3 b	: 	: 	: 	: 
A,50-249,C10-S951_X_K,E_DI_VLO,PC_ENT,PL	33.2 	35.7 b	31.7 b	41.0 b	39.6 b	: 	: 	: 	: 
A,50-249,C10-S951_X_K,E_DI_VLO,PC_ENT,PT	22.8 	35.6 b	18.5 b	: bu	20.5 b	: 	: 	: 	: 
A,50-249,C10-S951_X_K,E_DI_VLO,PC_ENT,RO	50.9 	55.6 b	50.1 b	49.7 b	53.3 b	: 	: 	: 	: 
A,50-249,C10-S951_X_K,E_DI_VLO,PC_ENT,RS	: 	: 	28.9 b	34.9 b	26.2 b	: 	: 	: 	: 
A,50-249,C10-S951_X_K,E_DI_VLO,PC_ENT,SE	12.0 	10.7 b	14.2 b	9.1 b	5.5 b	: 	: 	: 	: 
A,50-249,C10-S951_X_K,E_DI_VLO,PC_ENT,SI	28.5 	26.2 b	26.3 b	18.7 b	31.5 b	: 	: 	: 	: 
A,50-249,C10-S951_X_K,E_DI_VLO,PC_ENT,SK	32.1 	37.0 b	37.7 b	43.0 b	33.7 b	: 	: 	: 	: 
A,50-249,C10-S951_X_K,E_DI_VLO,PC_ENT,TR	: 	: 	62.6 b	83.1 b	: 	: 	: 	: 	: 
A,50-249,C10-S951_X_K,E_DI_VLO,PC_ENT,UK	19.3 	21.9 b	23.0 b	19.8 b	13.7 b	: 	: 	: 	: 
A,GE10,C10-S951_X_K,E_DI2_HI,PC_ENT,AT	: 	: 	: 	8.2 	: 	13.2 	: 	: 	: 
A,GE10,C10-S951_X_K,E_DI2_HI,PC_ENT,BA	: 	: 	: 	: 	: 	5.7 	: 	: 	: 
A,GE10,C10-S951_X_K,E_DI2_HI,PC_ENT,BE	: 	: 	: 	16.2 	: 	24.9 	: 	: 	: 
A,GE10,C10-S951_X_K,E_DI2_HI,PC_ENT,BG	: 	: 	: 	4.1 	: 	4.6 	: 	: 	: 
A,GE10,C10-S951_X_K,E_DI2_HI,PC_ENT,CY	: 	: 	: 	5.5 	: 	10.6 	: 	: 	: 
A,GE10,C10-S951_X_K,E_DI2_HI,PC_ENT,CZ	: 	: 	: 	8.1 	: 	13.9 	: 	: 	: 
A,GE10,C10-S951_X_K,E_DI2_HI,PC_ENT,DE	: 	: 	: 	7.0 	: 	12.7 	: 	: 	: 
A,GE10,C10-S951_X_K,E_DI2_HI,PC_ENT,DK	: 	: 	: 	30.8 	: 	39.6 	: 	: 	: 
A,GE10,C10-S951_X_K,E_DI2_HI,PC_ENT,EA	: 	: 	: 	9.5 	: 	15.0 	: 	: 	: 
A,GE10,C10-S951_X_K,E_DI2_HI,PC_ENT,EE	: 	: 	: 	10.8 	: 	24.1 	: 	: 	: 
A,GE10,C10-S951_X_K,E_DI2_HI,PC_ENT,EL	: 	: 	: 	4.0 	: 	: u	: 	: 	: 
A,GE10,C10-S951_X_K,E_DI2_HI,PC_ENT,ES	: 	: 	: 	12.2 	: 	14.7 	: 	: 	: 
A,GE10,C10-S951_X_K,E_DI2_HI,PC_ENT,EU15	: 	: 	: 	10.0 	: 	: 	: 	: 	: 
A,GE10,C10-S951_X_K,E_DI2_HI,PC_ENT,EU27_2007	: 	: 	: 	9.5 	: 	: 	: 	: 	: 
A,GE10,C10-S951_X_K,E_DI2_HI,PC_ENT,EU27_2020	: 	: 	: 	9.5 	: 	14.6 	: 	: 	: 
A,GE10,C10-S951_X_K,E_DI2_HI,PC_ENT,EU28	: 	: 	: 	9.5 	: 	: 	: 	: 	: 
A,GE10,C10-S951_X_K,E_DI2_HI,PC_ENT,FI	: 	: 	: 	35.3 	: 	40.7 	: 	: 	: 
A,GE10,C10-S951_X_K,E_DI2_HI,PC_ENT,FR	: 	: 	: 	8.7 	: 	12.5 	: 	: 	: 
A,GE10,C10-S951_X_K,E_DI2_HI,PC_ENT,HR	: 	: 	: 	7.7 	: 	19.9 	: 	: 	: 
A,GE10,C10-S951_X_K,E_DI2_HI,PC_ENT,HU	: 	: 	: 	10.9 	: 	10.2 	: 	: 	: 
A,GE10,C10-S951_X_K,E_DI2_HI,PC_ENT,IE	: 	: 	: 	14.2 	: 	25.7 	: 	: 	: 
A,GE10,C10-S951_X_K,E_DI2_HI,PC_ENT,IT	: 	: 	: 	6.9 	: 	17.1 b	: 	: 	: 
A,GE10,C10-S951_X_K,E_DI2_HI,PC_ENT,LT	: 	: 	: 	13.2 	: 	7.9 	: 	: 	: 
A,GE10,C10-S951_X_K,E_DI2_HI,PC_ENT,LU	: 	: 	: 	10.0 	: 	14.4 	: 	: 	: 
A,GE10,C10-S951_X_K,E_DI2_HI,PC_ENT,LV	: 	: 	: 	4.3 	: 	6.7 	: 	: 	: 
A,GE10,C10-S951_X_K,E_DI2_HI,PC_ENT,ME	: 	: 	: 	: u	: 	11.1 	: 	: 	: 
A,GE10,C10-S951_X_K,E_DI2_HI,PC_ENT,MK	: 	: 	: 	: 	: 	2.1 	: 	: 	: 
A,GE10,C10-S951_X_K,E_DI2_HI,PC_ENT,MT	: 	: 	: 	14.5 	: 	25.3 	: 	: 	: 
A,GE10,C10-S951_X_K,E_DI2_HI,PC_ENT,NL	: 	: 	: 	21.3 	: 	25.9 	: 	: 	: 
A,GE10,C10-S951_X_K,E_DI2_HI,PC_ENT,NO	: 	: 	: 	21.5 	: 	36.6 	: 	: 	: 
A,GE10,C10-S951_X_K,E_DI2_HI,PC_ENT,PL	: 	: 	: 	5.7 	: 	11.1 	: 	: 	: 
A,GE10,C10-S951_X_K,E_DI2_HI,PC_ENT,PT	: 	: 	: 	9.0 	: 	11.5 	: 	: 	: 
A,GE10,C10-S951_X_K,E_DI2_HI,PC_ENT,RO	: 	: 	: 	6.5 	: 	4.9 	: 	: 	: 
A,GE10,C10-S951_X_K,E_DI2_HI,PC_ENT,RS	: 	: 	: 	: 	: 	11.2 	: 	: 	: 
A,GE10,C10-S951_X_K,E_DI2_HI,PC_ENT,SE	: 	: 	: 	22.8 	: 	25.3 	: 	: 	: 
A,GE10,C10-S951_X_K,E_DI2_HI,PC_ENT,SI	: 	: 	: 	17.9 	: 	22.1 	: 	: 	: 
A,GE10,C10-S951_X_K,E_DI2_HI,PC_ENT,SK	: 	: 	: 	6.4 	: 	10.2 	: 	: 	: 
A,GE10,C10-S951_X_K,E_DI2_HI,PC_ENT,UK	: 	: 	: 	9.1 	: 	18.0 	: 	: 	: 
A,GE10,C10-S951_X_K,E_DI2_LO,PC_ENT,AT	: 	: 	: 	37.2 	: 	49.5 	: 	: 	: 
A,GE10,C10-S951_X_K,E_DI2_LO,PC_ENT,BA	: 	: 	: 	: 	: 	36.2 	: 	: 	: 
A,GE10,C10-S951_X_K,E_DI2_LO,PC_ENT,BE	: 	: 	: 	42.6 	: 	48.0 	: 	: 	: 
A,GE10,C10-S951_X_K,E_DI2_LO,PC_ENT,BG	: 	: 	: 	23.8 	: 	28.8 	: 	: 	: 
A,GE10,C10-S951_X_K,E_DI2_LO,PC_ENT,CY	: 	: 	: 	34.9 	: 	38.9 	: 	: 	: 
A,GE10,C10-S951_X_K,E_DI2_LO,PC_ENT,CZ	: 	: 	: 	36.8 	: 	46.0 	: 	: 	: 
A,GE10,C10-S951_X_K,E_DI2_LO,PC_ENT,DE	: 	: 	: 	44.3 	: 	49.8 	: 	: 	: 
A,GE10,C10-S951_X_K,E_DI2_LO,PC_ENT,DK	: 	: 	: 	47.5 	: 	43.6 	: 	: 	: 
A,GE10,C10-S951_X_K,E_DI2_LO,PC_ENT,EA	: 	: 	: 	38.9 	: 	47.0 	: 	: 	: 
A,GE10,C10-S951_X_K,E_DI2_LO,PC_ENT,EE	: 	: 	: 	39.8 	: 	48.8 	: 	: 	: 
A,GE10,C10-S951_X_K,E_DI2_LO,PC_ENT,EL	: 	: 	: 	25.9 	: 	33.7 	: 	: 	: 
A,GE10,C10-S951_X_K,E_DI2_LO,PC_ENT,ES	: 	: 	: 	38.7 	: 	47.5 	: 	: 	: 
A,GE10,C10-S951_X_K,E_DI2_LO,PC_ENT,EU15	: 	: 	: 	39.6 	: 	: 	: 	: 	: 
A,GE10,C10-S951_X_K,E_DI2_LO,PC_ENT,EU27_2007	: 	: 	: 	38.3 	: 	: 	: 	: 	: 
A,GE10,C10-S951_X_K,E_DI2_LO,PC_ENT,EU27_2020	: 	: 	: 	37.8 	: 	45.5 	: 	: 	: 
A,GE10,C10-S951_X_K,E_DI2_LO,PC_ENT,EU28	: 	: 	: 	38.3 	: 	: 	: 	: 	: 
A,GE10,C10-S951_X_K,E_DI2_LO,PC_ENT,FI	: 	: 	: 	47.1 	: 	42.0 	: 	: 	: 
A,GE10,C10-S951_X_K,E_DI2_LO,PC_ENT,FR	: 	: 	: 	35.4 	: 	42.4 	: 	: 	: 
A,GE10,C10-S951_X_K,E_DI2_LO,PC_ENT,HR	: 	: 	: 	36.1 	: 	42.0 	: 	: 	: 
A,GE10,C10-S951_X_K,E_DI2_LO,PC_ENT,HU	: 	: 	: 	32.1 	: 	36.2 	: 	: 	: 
A,GE10,C10-S951_X_K,E_DI2_LO,PC_ENT,IE	: 	: 	: 	43.0 	: 	42.7 	: 	: 	: 
A,GE10,C10-S951_X_K,E_DI2_LO,PC_ENT,IT	: 	: 	: 	31.4 	: 	50.9 b	: 	: 	: 
A,GE10,C10-S951_X_K,E_DI2_LO,PC_ENT,LT	: 	: 	: 	42.8 	: 	46.4 	: 	: 	: 
A,GE10,C10-S951_X_K,E_DI2_LO,PC_ENT,LU	: 	: 	: 	41.7 	: 	50.4 	: 	: 	: 
A,GE10,C10-S951_X_K,E_DI2_LO,PC_ENT,LV	: 	: 	: 	28.5 	: 	36.1 	: 	: 	: 
A,GE10,C10-S951_X_K,E_DI2_LO,PC_ENT,ME	: 	: 	: 	: u	: 	49.7 	: 	: 	: 
A,GE10,C10-S951_X_K,E_DI2_LO,PC_ENT,MK	: 	: 	: 	: 	: 	28.4 	: 	: 	: 
A,GE10,C10-S951_X_K,E_DI2_LO,PC_ENT,MT	: 	: 	: 	46.8 	: 	43.0 	: 	: 	: 
A,GE10,C10-S951_X_K,E_DI2_LO,PC_ENT,NL	: 	: 	: 	49.1 	: 	47.8 	: 	: 	: 
A,GE10,C10-S951_X_K,E_DI2_LO,PC_ENT,NO	: 	: 	: 	41.4 	: 	43.4 	: 	: 	: 
A,GE10,C10-S951_X_K,E_DI2_LO,PC_ENT,PL	: 	: 	: 	31.8 	: 	41.2 	: 	: 	: 
A,GE10,C10-S951_X_K,E_DI2_LO,PC_ENT,PT	: 	: 	: 	36.1 	: 	39.6 	: 	: 	: 
A,GE10,C10-S951_X_K,E_DI2_LO,PC_ENT,RO	: 	: 	: 	29.4 	: 	29.1 	: 	: 	: 
A,GE10,C10-S951_X_K,E_DI2_LO,PC_ENT,RS	: 	: 	: 	: 	: 	49.8 	: 	: 	: 
A,GE10,C10-S951_X_K,E_DI2_LO,PC_ENT,SE	: 	: 	: 	46.9 	: 	56.1 	: 	: 	: 
A,GE10,C10-S951_X_K,E_DI2_LO,PC_ENT,SI	: 	: 	: 	46.2 	: 	44.9 	: 	: 	: 
A,GE10,C10-S951_X_K,E_DI2_LO,PC_ENT,SK	: 	: 	: 	36.4 	: 	42.5 	: 	: 	: 
A,GE10,C10-S951_X_K,E_DI2_LO,PC_ENT,UK	: 	: 	: 	41.4 	: 	48.9 	: 	: 	: 
A,GE10,C10-S951_X_K,E_DI2_VHI,PC_ENT,AT	: 	: 	: 	0.7 	: 	1.5 	: 	: 	: 
A,GE10,C10-S951_X_K,E_DI2_VHI,PC_ENT,BA	: 	: 	: 	: 	: 	0.3 	: 	: 	: 
A,GE10,C10-S951_X_K,E_DI2_VHI,PC_ENT,BE	: 	: 	: 	1.3 	: 	2.8 	: 	: 	: 
A,GE10,C10-S951_X_K,E_DI2_VHI,PC_ENT,BG	: 	: 	: 	0.0 	: 	0.1 	: 	: 	: 
A,GE10,C10-S951_X_K,E_DI2_VHI,PC_ENT,CY	: 	: 	: 	0.5 	: 	0.5 	: 	: 	: 
A,GE10,C10-S951_X_K,E_DI2_VHI,PC_ENT,CZ	: 	: 	: 	0.5 	: 	0.7 	: 	: 	: 
A,GE10,C10-S951_X_K,E_DI2_VHI,PC_ENT,DE	: 	: 	: 	0.1 	: 	0.6 	: 	: 	: 
A,GE10,C10-S951_X_K,E_DI2_VHI,PC_ENT,DK	: 	: 	: 	2.6 	: 	5.5 	: 	: 	: 
A,GE10,C10-S951_X_K,E_DI2_VHI,PC_ENT,EA	: 	: 	: 	0.5 	: 	0.9 	: 	: 	: 
A,GE10,C10-S951_X_K,E_DI2_VHI,PC_ENT,EE	: 	: 	: 	0.6 	: 	1.3 	: 	: 	: 
A,GE10,C10-S951_X_K,E_DI2_VHI,PC_ENT,EL	: 	: 	: 	0.1 	: 	: u	: 	: 	: 
A,GE10,C10-S951_X_K,E_DI2_VHI,PC_ENT,ES	: 	: 	: 	0.7 	: 	0.6 	: 	: 	: 
A,GE10,C10-S951_X_K,E_DI2_VHI,PC_ENT,EU15	: 	: 	: 	0.5 	: 	: 	: 	: 	: 
A,GE10,C10-S951_X_K,E_DI2_VHI,PC_ENT,EU27_2007	: 	: 	: 	0.5 	: 	: 	: 	: 	: 
A,GE10,C10-S951_X_K,E_DI2_VHI,PC_ENT,EU27_2020	: 	: 	: 	0.5 	: 	0.9 	: 	: 	: 
A,GE10,C10-S951_X_K,E_DI2_VHI,PC_ENT,EU28	: 	: 	: 	0.5 	: 	: 	: 	: 	: 
A,GE10,C10-S951_X_K,E_DI2_VHI,PC_ENT,FI	: 	: 	: 	4.5 	: 	5.2 	: 	: 	: 
A,GE10,C10-S951_X_K,E_DI2_VHI,PC_ENT,FR	: 	: 	: 	0.6 	: 	0.9 	: 	: 	: 
A,GE10,C10-S951_X_K,E_DI2_VHI,PC_ENT,HR	: 	: 	: 	0.2 	: 	1.3 	: 	: 	: 
A,GE10,C10-S951_X_K,E_DI2_VHI,PC_ENT,HU	: 	: 	: 	0.5 	: 	0.3 	: 	: 	: 
A,GE10,C10-S951_X_K,E_DI2_VHI,PC_ENT,IE	: 	: 	: 	0.3 	: 	1.4 	: 	: 	: 
A,GE10,C10-S951_X_K,E_DI2_VHI,PC_ENT,IT	: 	: 	: 	0.3 	: 	0.9 b	: 	: 	: 
A,GE10,C10-S951_X_K,E_DI2_VHI,PC_ENT,LT	: 	: 	: 	0.9 	: 	0.2 	: 	: 	: 
A,GE10,C10-S951_X_K,E_DI2_VHI,PC_ENT,LU	: 	: 	: 	0.3 	: 	0.4 	: 	: 	: 
A,GE10,C10-S951_X_K,E_DI2_VHI,PC_ENT,LV	: 	: 	: 	0 	: 	0.1 	: 	: 	: 
A,GE10,C10-S951_X_K,E_DI2_VHI,PC_ENT,ME	: 	: 	: 	: u	: 	0 	: 	: 	: 
A,GE10,C10-S951_X_K,E_DI2_VHI,PC_ENT,MK	: 	: 	: 	: 	: 	0.2 	: 	: 	: 
A,GE10,C10-S951_X_K,E_DI2_VHI,PC_ENT,MT	: 	: 	: 	0.9 	: 	2.2 	: 	: 	: 
A,GE10,C10-S951_X_K,E_DI2_VHI,PC_ENT,NL	: 	: 	: 	1.4 	: 	2.1 	: 	: 	: 
A,GE10,C10-S951_X_K,E_DI2_VHI,PC_ENT,NO	: 	: 	: 	1.7 	: 	2.5 	: 	: 	: 
A,GE10,C10-S951_X_K,E_DI2_VHI,PC_ENT,PL	: 	: 	: 	0.2 	: 	0.6 	: 	: 	: 
A,GE10,C10-S951_X_K,E_DI2_VHI,PC_ENT,PT	: 	: 	: 	0.3 	: 	0.6 	: 	: 	: 
A,GE10,C10-S951_X_K,E_DI2_VHI,PC_ENT,RO	: 	: 	: 	0.4 	: 	0.1 	: 	: 	: 
A,GE10,C10-S951_X_K,E_DI2_VHI,PC_ENT,RS	: 	: 	: 	: 	: 	0.4 	: 	: 	: 
A,GE10,C10-S951_X_K,E_DI2_VHI,PC_ENT,SE	: 	: 	: 	2.1 	: 	0.8 	: 	: 	: 
A,GE10,C10-S951_X_K,E_DI2_VHI,PC_ENT,SI	: 	: 	: 	0.8 	: 	1.4 	: 	: 	: 
